date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2018-09-02,Bermuda,Trinidad and Tobago,0,3,CONCACAF Gold Cup qualification,Kingston,Jamaica,True
2018-09-02,Jamaica,Cuba,6,1,CONCACAF Gold Cup qualification,Kingston,Jamaica,False
2018-09-04,Russia,Bosnia and Herzegovina,3,0,FIFA World Cup qualification,Moscow,Russia,False
2018-09-04,Kazakhstan,England,0,6,FIFA World Cup qualification,Pavlodar,Kazakhstan,False
2018-09-04,Poland,Switzerland,0,0,FIFA World Cup qualification,Mielec,Poland,False
2018-09-04,Albania,Scotland,1,2,FIFA World Cup qualification,Shkodër,Albania,False
2018-09-04,Norway,Netherlands,2,1,FIFA World Cup qualification,Oslo,Norway,False
2018-09-04,Northern Ireland,Slovakia,0,1,FIFA World Cup qualification,Portadown,Northern Ireland,False
2018-09-04,Denmark,Sweden,0,1,FIFA World Cup qualification,Viborg,Denmark,False
2018-09-04,Ukraine,Hungary,2,0,FIFA World Cup qualification,Ternopil,Ukraine,False
2018-09-04,Iceland,Czech Republic,1,1,FIFA World Cup qualification,Reykjavík,Iceland,False
2018-09-04,Faroe Islands,Germany,0,8,FIFA World Cup qualification,Tórshavn,Faroe Islands,False
2018-09-04,Belgium,Italy,2,1,FIFA World Cup qualification,Leuven,Belgium,False
2018-09-04,Portugal,Romania,5,1,FIFA World Cup qualification,Felgueiras,Portugal,False
2018-09-04,Austria,Finland,4,1,FIFA World Cup qualification,Wiener Neustadt,Austria,False
2018-09-04,Spain,Serbia,3,0,FIFA World Cup qualification,Logroño,Spain,False
2018-09-05,United States,Chile,4,0,Friendly,San Jose,United States,False
2018-10-04,Trinidad and Tobago,Panama,0,3,CONCACAF Gold Cup,Cary,United States,True
2018-10-04,United States,Mexico,6,0,CONCACAF Gold Cup,Cary,United States,False
2018-05-10,Puerto Rico,Anguilla,10,0,CONCACAF Gold Cup qualification,San Cristóbal,Dominican Republic,True
2018-05-10,Dominican Republic,Cuba,1,5,CONCACAF Gold Cup qualification,San Cristóbal,Dominican Republic,False
2018-10-05,Costa Rica,Cuba,8,0,CONCACAF Gold Cup,Edinburg,United States,True
2018-10-05,Canada,Jamaica,2,0,CONCACAF Gold Cup,Edinburg,United States,True
2018-10-05,Netherlands,Denmark,2,0,FIFA World Cup qualification,Breda,Netherlands,False
2018-10-05,Belgium,Switzerland,2,2,FIFA World Cup qualification,Leuven,Belgium,False
2018-10-07,United States,Panama,5,0,CONCACAF Gold Cup,Cary,United States,False
2018-10-07,Mexico,Trinidad and Tobago,4,1,CONCACAF Gold Cup,Cary,United States,True
2018-10-08,Jamaica,Costa Rica,1,0,CONCACAF Gold Cup,Edinburg,United States,True
2018-10-08,Cuba,Canada,0,12,CONCACAF Gold Cup,Edinburg,United States,True
2018-10-09,Denmark,Netherlands,1,2,FIFA World Cup qualification,Viborg,Denmark,False
2018-10-09,Switzerland,Belgium,1,1,FIFA World Cup qualification,Biel/Bienne,Switzerland,False
2018-10-10,Panama,Mexico,2,0,CONCACAF Gold Cup,Cary,United States,True
2018-10-10,United States,Trinidad and Tobago,7,0,CONCACAF Gold Cup,Cary,United States,False
2018-10-11,Cuba,Jamaica,0,9,CONCACAF Gold Cup,Edinburg,United States,True
2018-10-11,Costa Rica,Canada,1,3,CONCACAF Gold Cup,Edinburg,United States,True
2018-10-14,Panama,Canada,0,7,CONCACAF Gold Cup,Frisco,United States,True
2018-10-14,United States,Jamaica,6,0,CONCACAF Gold Cup,Frisco,United States,False
2018-10-17,Panama,Jamaica,2,2,CONCACAF Gold Cup,Frisco,United States,True
2018-10-17,United States,Canada,2,0,CONCACAF Gold Cup,Frisco,United States,False
2018-11-08,Portugal,United States,0,1,Friendly,Estoril,Portugal,False
2018-11-08,Argentina,Panama,4,0,FIFA World Cup qualification,Sarandí,Argentina,False
2018-11-09,Netherlands,Switzerland,3,0,FIFA World Cup qualification,Utrecht,Netherlands,False
2018-11-13,Switzerland,Netherlands,1,1,FIFA World Cup qualification,Schaffhausen,Switzerland,False
2018-11-13,Panama,Argentina,1,1,FIFA World Cup qualification,Panama City,Panama,False
2018-11-14,Scotland,United States,0,1,Friendly,Paisley,Scotland,False
2018-11-17,Ghana,Algeria,1,0,African Cup of Nations,Accra,Ghana,False
2018-11-17,Mali,Cameroon,1,2,African Cup of Nations,Accra,Ghana,True
2018-11-18,Nigeria,South Africa,0,1,African Cup of Nations,Cape Coast,Ghana,True
2018-11-18,Zambia,Equatorial Guinea,5,0,African Cup of Nations,Cape Coast,Ghana,True
2018-11-18,Samoa,Papua New Guinea,0,5,OFC Nations Cup,Koné,New Caledonia,True
2018-11-18,New Caledonia,Tahiti,4,2,OFC Nations Cup,Koné,New Caledonia,False
2018-11-19,New Zealand,Tonga,11,0,OFC Nations Cup,Nouméa,New Caledonia,True
2018-11-19,Cook Islands,Fiji,0,3,OFC Nations Cup,Nouméa,New Caledonia,True
2018-11-20,Ghana,Mali,1,2,African Cup of Nations,Accra,Ghana,False
2018-11-20,Cameroon,Algeria,3,0,African Cup of Nations,Accra,Ghana,True
2018-11-21,Nigeria,Zambia,4,0,African Cup of Nations,Cape Coast,Ghana,True
2018-11-21,Equatorial Guinea,South Africa,1,7,African Cup of Nations,Cape Coast,Ghana,True
2018-11-21,Tahiti,Samoa,5,5,OFC Nations Cup,Koné,New Caledonia,True
2018-11-21,New Caledonia,Papua New Guinea,2,6,OFC Nations Cup,Koné,New Caledonia,False
2018-11-22,Tonga,Fiji,0,12,OFC Nations Cup,Nouméa,New Caledonia,True
2018-11-22,New Zealand,Cook Islands,6,0,OFC Nations Cup,Nouméa,New Caledonia,True
2018-11-23,Ghana,Cameroon,1,1,African Cup of Nations,Accra,Ghana,False
2018-11-23,Algeria,Mali,2,3,African Cup of Nations,Cape Coast,Ghana,True
2018-11-24,Equatorial Guinea,Nigeria,0,6,African Cup of Nations,Cape Coast,Ghana,True
2018-11-24,South Africa,Zambia,1,1,African Cup of Nations,Accra,Ghana,True
2018-11-24,Papua New Guinea,Tahiti,3,1,OFC Nations Cup,Koné,New Caledonia,True
2018-11-24,New Caledonia,Samoa,2,0,OFC Nations Cup,Koné,New Caledonia,False
2018-11-25,Tonga,Cook Islands,1,0,OFC Nations Cup,Nouméa,New Caledonia,True
2018-11-25,Fiji,New Zealand,0,10,OFC Nations Cup,Nouméa,New Caledonia,True
2018-11-27,Cameroon,Nigeria,0,0,African Cup of Nations,Accra,Ghana,True
2018-11-27,South Africa,Mali,2,0,African Cup of Nations,Cape Coast,Ghana,True
2018-11-28,Papua New Guinea,Fiji,1,5,OFC Nations Cup,Maré,New Caledonia,True
2018-11-28,New Caledonia,New Zealand,0,8,OFC Nations Cup,Lifou,New Caledonia,False
2018-11-30,Cameroon,Mali,4,2,African Cup of Nations,Cape Coast,Ghana,True
2018-12-01,Nigeria,South Africa,0,0,African Cup of Nations,Accra,Ghana,True
2018-12-01,New Caledonia,Papua New Guinea,1,7,OFC Nations Cup,Nouméa,New Caledonia,False
2018-12-01,Fiji,New Zealand,0,8,OFC Nations Cup,Nouméa,New Caledonia,True
2019-01-17,South Korea,Romania,3,0,Four Nations Tournament,Meizhou,China PR,True
2019-01-17,China PR,Nigeria,3,0,Four Nations Tournament,Meizhou,China PR,False
2019-01-20,France,United States,3,1,Friendly,Le Havre,France,False
2019-01-20,Romania,Nigeria,1,4,Four Nations Tournament,Meizhou,China PR,True
2019-01-20,China PR,South Korea,1,0,Four Nations Tournament,Meizhou,China PR,False
2019-01-23,Spain,United States,0,1,Friendly,Alicante,Spain,False
2019-02-27,Canada,Iceland,0,0,Algarve Cup,Parchal,Portugal,True
2019-02-27,Spain,Netherlands,2,0,Algarve Cup,Parchal,Portugal,True
2019-02-27,Norway,Denmark,2,1,Algarve Cup,Estádio Algarve,Portugal,True
2019-02-27,Sweden,Switzerland,4,1,Algarve Cup,Estádio Algarve,Portugal,True
2019-02-27,United States,Japan,2,2,SheBelieves Cup,Chester,United States,False
2019-02-27,England,Brazil,2,1,SheBelieves Cup,Chester,United States,True
2019-02-27,South Africa,Finland,2,2,Cyprus Cup,Larnaca,Cyprus,True
2019-02-27,North Korea,Czech Republic,4,2,Cyprus Cup,Pyla,Cyprus,True
2019-02-27,Mexico,Italy,0,5,Cyprus Cup,Larnaca,Cyprus,True
2019-02-27,Thailand,Hungary,4,0,Cyprus Cup,Larnaca,Cyprus,True
2019-02-27,Belgium,Slovakia,3,0,Cyprus Cup,Larnaca,Cyprus,True
2019-02-27,Nigeria,Austria,1,4,Cyprus Cup,Larnaca,Cyprus,True
2019-03-01,Scotland,Canada,0,1,Algarve Cup,Lagos,Portugal,True
2019-03-01,Poland,Spain,3,0,Algarve Cup,Lagos,Portugal,True
2019-03-01,China PR,Norway,1,3,Algarve Cup,Albufeira,Portugal,True
2019-03-01,Portugal,Sweden,2,1,Algarve Cup,Albufeira,Portugal,False
2019-03-01,Finland,Czech Republic,1,2,Cyprus Cup,Larnaca,Cyprus,True
2019-03-01,South Africa,North Korea,1,4,Cyprus Cup,Larnaca,Cyprus,True
2019-03-01,Thailand,Mexico,1,2,Cyprus Cup,Larnaca,Cyprus,True
2019-03-01,Hungary,Italy,0,3,Cyprus Cup,Larnaca,Cyprus,True
2019-03-01,Slovakia,Nigeria,3,4,Cyprus Cup,Larnaca,Cyprus,True
2019-03-01,Austria,Belgium,0,0,Cyprus Cup,Larnaca,Cyprus,True
2019-03-02,Brazil,Japan,1,3,SheBelieves Cup,Nashville,United States,True
2019-03-02,United States,England,2,2,SheBelieves Cup,Nashville,United States,False
2019-03-04,Iceland,Scotland,1,4,Algarve Cup,Parchal,Portugal,True
2019-03-04,Netherlands,Poland,0,1,Algarve Cup,Parchal,Portugal,True
2019-03-04,Denmark,China PR,1,0,Algarve Cup,Vila Real de Santo António,Portugal,True
2019-03-04,Portugal,Switzerland,1,3,Algarve Cup,Vila Real de Santo António,Portugal,False
2019-03-04,Czech Republic,South Africa,2,1,Cyprus Cup,Larnaca,Cyprus,True
2019-03-04,Finland,North Korea,0,1,Cyprus Cup,Larnaca,Cyprus,True
2019-03-04,Italy,Thailand,4,1,Cyprus Cup,Larnaca,Cyprus,True
2019-03-04,Mexico,Hungary,3,3,Cyprus Cup,Larnaca,Cyprus,True
2019-03-04,Slovakia,Austria,0,1,Cyprus Cup,Larnaca,Cyprus,True
2019-03-04,Nigeria,Belgium,0,1,Cyprus Cup,Larnaca,Cyprus,True
2019-03-05,Japan,England,0,3,SheBelieves Cup,Tampa,United States,True
2019-03-05,United States,Brazil,1,0,SheBelieves Cup,Tampa,United States,False
2019-03-06,China PR,Netherlands,1,1,Algarve Cup,Albufeira,Portugal,True
2019-03-06,Portugal,Iceland,1,4,Algarve Cup,Parchal,Portugal,False
2019-03-06,Switzerland,Spain,0,2,Algarve Cup,Albufeira,Portugal,True
2019-03-06,Scotland,Denmark,1,0,Algarve Cup,Estádio Algarve,Portugal,True
2019-03-06,Canada,Sweden,0,0,Algarve Cup,Estádio Algarve,Portugal,True
2019-03-06,Poland,Norway,0,3,Algarve Cup,Parchal,Portugal,True
2019-03-06,Slovakia,Hungary,2,3,Cyprus Cup,Larnaca,Cyprus,True
2019-03-06,Finland,South Africa,3,0,Cyprus Cup,Paralimni,Cyprus,True
2019-03-06,Nigeria,Thailand,3,0,Cyprus Cup,Paralimni,Cyprus,True
2019-03-06,Czech Republic,Mexico,1,2,Cyprus Cup,Larnaca,Cyprus,True
2019-03-06,Austria,Belgium,0,0,Cyprus Cup,Larnaca,Cyprus,True
2019-03-06,North Korea,Italy,3,3,Cyprus Cup,Larnaca,Cyprus,True
2019-04-05,United States,Australia,5,3,Friendly,Denver,United States,False
2019-04-08,United States,Belgium,6,0,Friendly,Los Angeles,United States,False
2019-05-13,United States,South Africa,3,0,Friendly,Santa Clara,United States,False
2019-05-17,United States,New Zealand,5,0,Friendly,St. Louis,United States,False
2019-05-26,United States,Mexico,3,0,Friendly,Harrison,United States,False
2019-06-07,France,South Korea,4,0,FIFA World Cup,Paris,France,False
2019-06-08,Norway,Nigeria,3,0,FIFA World Cup,Reims,France,True
2019-06-08,Germany,China PR,1,0,FIFA World Cup,Rennes,France,True
2019-06-08,Spain,South Africa,3,1,FIFA World Cup,Le Havre,France,True
2019-06-09,Australia,Italy,1,2,FIFA World Cup,Valenciennes,France,True
2019-06-09,Brazil,Jamaica,3,0,FIFA World Cup,Grenoble,France,True
2019-06-09,England,Scotland,2,1,FIFA World Cup,Nice,France,True
2019-06-10,Argentina,Japan,0,0,FIFA World Cup,Paris,France,True
2019-06-10,Canada,Cameroon,1,0,FIFA World Cup,Montpellier,France,True
2019-06-11,New Zealand,Netherlands,0,1,FIFA World Cup,Le Havre,France,True
2019-06-11,Chile,Sweden,0,2,FIFA World Cup,Rennes,France,True
2019-06-11,United States,Thailand,13,0,FIFA World Cup,Reims,France,True
2019-06-12,Nigeria,South Korea,2,0,FIFA World Cup,Grenoble,France,True
2019-06-12,France,Norway,2,1,FIFA World Cup,Nice,France,False
2019-06-12,Germany,Spain,1,0,FIFA World Cup,Valenciennes,France,True
2019-06-13,South Africa,China PR,0,1,FIFA World Cup,Paris,France,True
2019-06-13,Australia,Brazil,3,2,FIFA World Cup,Montpellier,France,True
2019-06-14,Jamaica,Italy,0,5,FIFA World Cup,Reims,France,True
2019-06-14,Japan,Scotland,2,1,FIFA World Cup,Rennes,France,True
2019-06-14,England,Argentina,1,0,FIFA World Cup,Le Havre,France,True
2019-06-15,Netherlands,Cameroon,3,1,FIFA World Cup,Valenciennes,France,True
2019-06-15,Canada,New Zealand,2,0,FIFA World Cup,Grenoble,France,True
2019-06-16,Sweden,Thailand,5,1,FIFA World Cup,Nice,France,True
2019-06-16,United States,Chile,3,0,FIFA World Cup,Paris,France,True
2019-06-17,France,Nigeria,1,0,FIFA World Cup,Rennes,France,False
2019-06-17,South Korea,Norway,1,2,FIFA World Cup,Reims,France,True
2019-06-17,South Africa,Germany,0,4,FIFA World Cup,Montpellier,France,True
2019-06-17,China PR,Spain,0,0,FIFA World Cup,Le Havre,France,True
2019-06-18,Jamaica,Australia,1,4,FIFA World Cup,Grenoble,France,True
2019-06-18,Italy,Brazil,0,1,FIFA World Cup,Valenciennes,France,True
2019-06-19,Japan,England,0,2,FIFA World Cup,Nice,France,True
2019-06-19,Scotland,Argentina,3,3,FIFA World Cup,Paris,France,True
2019-06-20,Netherlands,Canada,2,1,FIFA World Cup,Reims,France,True
2019-06-20,Cameroon,New Zealand,2,1,FIFA World Cup,Montpellier,France,True
2019-06-20,Sweden,United States,0,2,FIFA World Cup,Le Havre,France,True
2019-06-20,Thailand,Chile,0,2,FIFA World Cup,Rennes,France,True
2019-06-20,Montenegro,Greece,0,4,UEFA Euro qualification,Podgorica,Montenegro,False
2019-06-22,Germany,Nigeria,3,0,FIFA World Cup,Grenoble,France,True
2019-06-22,Norway,Australia,1,1,FIFA World Cup,Nice,France,True
2019-06-23,England,Cameroon,3,0,FIFA World Cup,Valenciennes,France,True
2019-06-23,France,Brazil,2,1,FIFA World Cup,Le Havre,France,False
2019-06-24,Spain,United States,1,2,FIFA World Cup,Reims,France,True
2019-06-24,Sweden,Canada,1,0,FIFA World Cup,Paris,France,True
2019-06-25,Italy,China PR,2,0,FIFA World Cup,Montpellier,France,True
2019-06-25,Netherlands,Japan,2,1,FIFA World Cup,Rennes,France,True
2019-06-27,Norway,England,0,3,FIFA World Cup,Le Havre,France,True
2019-06-28,France,United States,1,2,FIFA World Cup,Paris,France,False
2019-06-29,Italy,Netherlands,0,2,FIFA World Cup,Valenciennes,France,True
2019-06-29,Germany,Sweden,1,2,FIFA World Cup,Rennes,France,True
2019-07-02,England,United States,1,2,FIFA World Cup,Décines-Charpieu,France,True
2019-07-03,Netherlands,Sweden,1,0,FIFA World Cup,Décines-Charpieu,France,True
2019-07-06,England,Sweden,1,2,FIFA World Cup,Nice,France,True
2019-07-07,United States,Netherlands,2,0,FIFA World Cup,Décines-Charpieu,France,True
2019-07-20,Malta,Israel,1,1,UEFA Euro qualification,Ta' Qali,Malta,False
2019-07-20,Azerbaijan,Czech Republic,0,4,UEFA Euro qualification,Baku,Azerbaijan,False
2019-07-20,Finland,Cyprus,4,0,UEFA Euro qualification,Helsinki,Finland,False
2019-08-04,United States,Republic of Ireland,3,0,Friendly,Pasadena,United States,False
2019-08-20,Turkey,Netherlands,0,8,UEFA Euro qualification,İzmir,Turkey,False
2019-08-20,Italy,Georgia,6,0,UEFA Euro qualification,Benevento,Italy,False
2019-08-20,Albania,Scotland,0,5,UEFA Euro qualification,Elbasan,Albania,False
2019-08-20,Slovakia,Hungary,0,0,UEFA Euro qualification,Senec,Slovakia,False
2019-08-20,North Macedonia,Austria,0,3,UEFA Euro qualification,Skopje,North Macedonia,False
2019-08-20,Romania,Lithuania,3,0,UEFA Euro qualification,Mogoșoaia,Romania,False
2019-08-20,Croatia,Belgium,1,4,UEFA Euro qualification,Zaprešić,Croatia,False
2019-08-20,Norway,Northern Ireland,6,0,UEFA Euro qualification,Stavanger,Norway,False
2019-08-29,Israel,Italy,2,3,UEFA Euro qualification,Ramat Gan,Israel,False
2019-08-29,Denmark,Malta,8,0,UEFA Euro qualification,Viborg,Denmark,False
2019-08-29,Iceland,Hungary,4,1,UEFA Euro qualification,Reykjavík,Iceland,False
2019-08-29,Lithuania,Croatia,1,2,UEFA Euro qualification,Šiauliai,Lithuania,False
2019-08-29,Faroe Islands,Wales,0,6,UEFA Euro qualification,Tórshavn,Faroe Islands,False
2019-08-30,United States,Portugal,4,0,Friendly,Philadelphia,United States,False
2019-08-30,Estonia,Netherlands,0,7,UEFA Euro qualification,Tallinn,Estonia,False
2019-08-30,Slovenia,Russia,0,1,UEFA Euro qualification,Velenje,Slovenia,False
2019-08-30,Kosovo,Turkey,2,0,UEFA Euro qualification,Pristina,Kosovo,False
2019-08-30,Bosnia and Herzegovina,Georgia,7,1,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False
2019-08-30,Moldova,Czech Republic,0,7,UEFA Euro qualification,Chișinău,Moldova,False
2019-08-30,Scotland,Cyprus,8,0,UEFA Euro qualification,Edinburgh,Scotland,False
2019-08-30,Northern Ireland,Norway,0,6,UEFA Euro qualification,Belfast,Northern Ireland,False
2019-08-31,Germany,Montenegro,10,0,UEFA Euro qualification,Kassel,Germany,False
2019-09-01,Kazakhstan,Serbia,0,3,UEFA Euro qualification,Shymkent,Kazakhstan,False
2019-09-02,Albania,Finland,0,3,UEFA Euro qualification,Elbasan,Albania,False
2019-09-02,Iceland,Slovakia,1,0,UEFA Euro qualification,Reykjavík,Iceland,False
2019-09-03,Slovenia,Kosovo,5,0,UEFA Euro qualification,Dravograd,Slovenia,False
2019-09-03,Russia,Estonia,4,0,UEFA Euro qualification,Moscow,Russia,False
2019-09-03,Netherlands,Turkey,3,0,UEFA Euro qualification,Heerenveen,Netherlands,False
2019-09-03,Georgia,Italy,0,1,UEFA Euro qualification,Tbilisi,Georgia,False
2019-09-03,Bosnia and Herzegovina,Malta,2,0,UEFA Euro qualification,Sarajevo,Bosnia and Herzegovina,False
2019-09-03,Israel,Denmark,0,3,UEFA Euro qualification,Ramat Gan,Israel,False
2019-09-03,Latvia,Sweden,1,4,UEFA Euro qualification,Liepāja,Latvia,False
2019-09-03,Austria,North Macedonia,3,0,UEFA Euro qualification,Maria Enzersdorf,Austria,False
2019-09-03,Switzerland,Lithuania,4,0,UEFA Euro qualification,Schaffhausen,Switzerland,False
2019-09-03,Belgium,Croatia,6,1,UEFA Euro qualification,Leuven,Belgium,False
2019-09-03,Ukraine,Germany,0,8,UEFA Euro qualification,Lviv,Ukraine,False
2019-09-03,Republic of Ireland,Montenegro,2,0,UEFA Euro qualification,Dublin,Republic of Ireland,False
2019-09-03,Belarus,Faroe Islands,6,0,UEFA Euro qualification,Barysaw,Belarus,False
2019-09-03,Wales,Northern Ireland,2,2,UEFA Euro qualification,Newport,Wales,False
2019-09-04,United States,Portugal,3,0,Friendly,Saint Paul,United States,False
2019-09-20,France,Serbia,6,0,UEFA Euro qualification,Bordeaux,France,False
2019-10-02,North Macedonia,Kazakhstan,4,1,UEFA Euro qualification,Skopje,North Macedonia,False
2019-10-04,United States,South Korea,2,0,Friendly,Charlotte,United States,False
2019-10-04,Turkey,Estonia,0,0,UEFA Euro qualification,Istanbul,Turkey,False
2019-10-04,Slovenia,Netherlands,2,4,UEFA Euro qualification,Murska Sobota,Slovenia,False
2019-10-04,Denmark,Bosnia and Herzegovina,2,0,UEFA Euro qualification,Viborg,Denmark,False
2019-10-04,Malta,Italy,0,2,UEFA Euro qualification,Ta' Qali,Malta,False
2019-10-04,Spain,Azerbaijan,4,0,UEFA Euro qualification,A Coruña,Spain,False
2019-10-04,Albania,Portugal,0,1,UEFA Euro qualification,Elbasan,Albania,False
2019-10-04,Latvia,Slovakia,1,2,UEFA Euro qualification,Liepāja,Latvia,False
2019-10-04,Hungary,Sweden,0,5,UEFA Euro qualification,Miskolc,Hungary,False
2019-10-04,Lithuania,Switzerland,0,3,UEFA Euro qualification,Šiauliai,Lithuania,False
2019-10-04,Belarus,Norway,1,7,UEFA Euro qualification,Barysaw,Belarus,False
2019-10-05,North Macedonia,Serbia,0,6,UEFA Euro qualification,Skopje,North Macedonia,False
2019-10-05,Germany,Ukraine,8,0,UEFA Euro qualification,Aachen,Germany,False
2019-10-06,United States,South Korea,1,1,Friendly,Chicago,United States,False
2019-10-08,Turkey,Slovenia,1,6,UEFA Euro qualification,İzmit,Turkey,False
2019-10-08,Estonia,Kosovo,1,2,UEFA Euro qualification,Tartu,Estonia,False
2019-10-08,Netherlands,Russia,2,0,UEFA Euro qualification,Eindhoven,Netherlands,False
2019-10-08,Italy,Bosnia and Herzegovina,2,0,UEFA Euro qualification,Palermo,Italy,False
2019-10-08,Georgia,Denmark,0,2,UEFA Euro qualification,Tbilisi,Georgia,False
2019-10-08,Czech Republic,Spain,1,5,UEFA Euro qualification,Prague,Czech Republic,False
2019-10-08,Finland,Albania,8,1,UEFA Euro qualification,Vaasa,Finland,False
2019-10-08,Sweden,Slovakia,7,0,UEFA Euro qualification,Gothenburg,Sweden,False
2019-10-08,Latvia,Iceland,0,6,UEFA Euro qualification,Liepāja,Latvia,False
2019-10-08,Kazakhstan,France,0,3,UEFA Euro qualification,Shymkent,Kazakhstan,False
